poll_id,source,source_url,date,question_type,question_wording,topic,issue_area,support_pct,oppose_pct,net,sample_size,methodology,population,moe,tags,data_quality,notes
DFP_20260325_0102,Data for Progress,https://www.dataforprogress.org/blog/2026/3/25/montgomery-county-democratic-primary-voters-back-housing-growth-and-walkable-communities,2026-03-25,polling_finding,"Young Democratic primary voters and renters are more comfortable with housing built on their own block: 72% of voters under 45 are comfortable with this kind of housing, as are70% of renters.",housing,,72.0,,,409,online_panel,voters,,dfp;housing;polling_finding,narrative_finding,Article: Montgomery County Democratic Primary Voters Back Housing Growth and Walkable Communities. Narrative polling finding.
DFP_20260325_0103,Data for Progress,https://www.dataforprogress.org/blog/2026/3/25/montgomery-county-democratic-primary-voters-back-housing-growth-and-walkable-communities,2026-03-25,opinion,"When it comes to walkability and road safety, 74% of Democratic primary voters say the county should redesign streets to improve safety for all users, even if it slows drivers down and increases traffic.",housing,,74.0,,,409,online_panel,voters,,dfp;housing;opinion,narrative_finding,Article: Montgomery County Democratic Primary Voters Back Housing Growth and Walkable Communities. Narrative polling finding.
DFP_20260325_0104,Data for Progress,https://www.dataforprogress.org/blog/2026/3/25/montgomery-county-democratic-primary-voters-back-housing-growth-and-walkable-communities,2026-03-25,opinion,"Only 16% say the county should prioritize making it easier and quicker for drivers to get where they're going, even if it is less safe.",housing,,16.0,,,409,online_panel,voters,,dfp;housing;opinion,narrative_finding,Article: Montgomery County Democratic Primary Voters Back Housing Growth and Walkable Communities. Narrative polling finding.
DFP_20260325_0105,Data for Progress,https://www.dataforprogress.org/blog/2026/3/25/montgomery-county-democratic-primary-voters-back-housing-growth-and-walkable-communities,2026-03-25,priority,"Sixty-three percent say it is more important to live near shops, parks, and public transit, even if it means less space, while 31% say more space matters more, even if that means living farther from those amenities.",housing,,31.0,,,409,online_panel,voters,,dfp;housing;priority,narrative_finding,Article: Montgomery County Democratic Primary Voters Back Housing Growth and Walkable Communities. Narrative polling finding.
DFP_20260319_0106,Data for Progress,https://www.dataforprogress.org/blog/2026/3/16/voters-disapprove-of-us-strikes-in-iran-and-a-plurality-think-israel-has-too-much-influence-over-us-foreign-policy,2026-03-19,polling_finding,The survey finds that a narrow plurality of voters overall (43%) feel that the Israeli government has “too much” influence over the U.S.,foreign_policy,,43.0,,,1251,online_panel,voters,,dfp;foreign_policy;polling_finding,narrative_finding,"Article: Voters Disapprove of U.S. Strikes in Iran, and a Plurality Think Israel Has Too Much Influence Over U.S. Foreign Policy. Narrative polling finding."
DFP_20260319_0107,Data for Progress,https://www.dataforprogress.org/blog/2026/3/16/voters-disapprove-of-us-strikes-in-iran-and-a-plurality-think-israel-has-too-much-influence-over-us-foreign-policy,2026-03-19,opinion,"foreign policy agenda, while 41% think it has “the right amount” of influence and only 5% think it has “too little” influence.",foreign_policy,,41.0,,,1251,online_panel,voters,,dfp;foreign_policy;opinion,narrative_finding,"Article: Voters Disapprove of U.S. Strikes in Iran, and a Plurality Think Israel Has Too Much Influence Over U.S. Foreign Policy. Narrative polling finding."
DFP_20260319_0108,Data for Progress,https://www.dataforprogress.org/blog/2026/3/16/voters-disapprove-of-us-strikes-in-iran-and-a-plurality-think-israel-has-too-much-influence-over-us-foreign-policy,2026-03-19,opinion,"This is driven by a majority of Democrats, 59% of whom believe the Israeli government has too much influence over U.S.",foreign_policy,,59.0,,,1251,online_panel,voters,,dfp;foreign_policy;opinion,narrative_finding,"Article: Voters Disapprove of U.S. Strikes in Iran, and a Plurality Think Israel Has Too Much Influence Over U.S. Foreign Policy. Narrative polling finding."
DFP_20260319_0109,Data for Progress,https://www.dataforprogress.org/blog/2026/3/16/voters-disapprove-of-us-strikes-in-iran-and-a-plurality-think-israel-has-too-much-influence-over-us-foreign-policy,2026-03-19,polling_finding,"In contrast, only 22% and 36% of Democrats and Independents, respectively, feel that the Israeli government has the right amount of influence over U.S.",foreign_policy,,22.0,,,1251,online_panel,voters,,dfp;foreign_policy;polling_finding,narrative_finding,"Article: Voters Disapprove of U.S. Strikes in Iran, and a Plurality Think Israel Has Too Much Influence Over U.S. Foreign Policy. Narrative polling finding."
DFP_20260319_0110,Data for Progress,https://www.dataforprogress.org/blog/2026/3/16/voters-disapprove-of-us-strikes-in-iran-and-a-plurality-think-israel-has-too-much-influence-over-us-foreign-policy,2026-03-19,likelihood,"Much of this is once again driven by Democrats and Independents, the former of whom, unsurprisingly, overwhelmingly report being less likely to vote Republican (72%), alongside a narrow majority of Independents (51%).",foreign_policy,,72.0,,,1251,online_panel,voters,,dfp;foreign_policy;likelihood,narrative_finding,"Article: Voters Disapprove of U.S. Strikes in Iran, and a Plurality Think Israel Has Too Much Influence Over U.S. Foreign Policy. Narrative polling finding."
DFP_20260319_0111,Data for Progress,https://www.dataforprogress.org/blog/2026/3/16/voters-disapprove-of-us-strikes-in-iran-and-a-plurality-think-israel-has-too-much-influence-over-us-foreign-policy,2026-03-19,support,"When both candidates take similar stances on this issue, a plurality of voters say they would support the Republican over the Democrat, with another 20% either being undecided or saying they would sit out this election.",foreign_policy,,20.0,,,1251,online_panel,voters,,dfp;foreign_policy;support,narrative_finding,"Article: Voters Disapprove of U.S. Strikes in Iran, and a Plurality Think Israel Has Too Much Influence Over U.S. Foreign Policy. Narrative polling finding."
DFP_20260319_0112,Data for Progress,https://www.dataforprogress.org/blog/2026/3/16/voters-disapprove-of-us-strikes-in-iran-and-a-plurality-think-israel-has-too-much-influence-over-us-foreign-policy,2026-03-19,opinion,"In particular, Independents who choose a candidate show a slight preference for the Republican candidate, while nearly a quarter, along with 10% of Democrats, say that they would not vote in an election between two such candidates, allowing for a narrow Republican victory.",foreign_policy,,10.0,,,1251,online_panel,voters,,dfp;foreign_policy;opinion,narrative_finding,"Article: Voters Disapprove of U.S. Strikes in Iran, and a Plurality Think Israel Has Too Much Influence Over U.S. Foreign Policy. Narrative polling finding."
DFP_20260319_0113,Data for Progress,https://www.dataforprogress.org/blog/2026/3/16/voters-disapprove-of-us-strikes-in-iran-and-a-plurality-think-israel-has-too-much-influence-over-us-foreign-policy,2026-03-19,concern,The survey finds that Republican primary voters are relatively split between a candidate who prioritizes militarily funding Israel (48%) and one who prioritizes funding domestic policy concerns (45%).,foreign_policy,,48.0,,,1251,online_panel,voters,,dfp;foreign_policy;concern,narrative_finding,"Article: Voters Disapprove of U.S. Strikes in Iran, and a Plurality Think Israel Has Too Much Influence Over U.S. Foreign Policy. Narrative polling finding."
DFP_20260319_0114,Data for Progress,https://www.dataforprogress.org/blog/2026/3/19/voters-strongly-oppose-boots-on-the-ground-in-iran-think-the-war-is-not-worth-it,2026-03-19,oppose,"In a new survey , Data for Progress finds that a strong majority of voters (68%) would oppose the U.S.",foreign_policy,,68.0,,,1259,online_panel,voters,,dfp;foreign_policy;oppose,narrative_finding,"Article: Voters Strongly Oppose Boots on the Ground in Iran, Think the War Is Not Worth It. Narrative polling finding."
DFP_20260319_0115,Data for Progress,https://www.dataforprogress.org/blog/2026/3/19/voters-strongly-oppose-boots-on-the-ground-in-iran-think-the-war-is-not-worth-it,2026-03-19,support,"deploying soldiers on the ground in Iran, while only about 1 in 4 voters (26%) would support it.",foreign_policy,,26.0,,,1259,online_panel,voters,,dfp;foreign_policy;support,narrative_finding,"Article: Voters Strongly Oppose Boots on the Ground in Iran, Think the War Is Not Worth It. Narrative polling finding."
DFP_20260319_0116,Data for Progress,https://www.dataforprogress.org/blog/2026/3/19/voters-strongly-oppose-boots-on-the-ground-in-iran-think-the-war-is-not-worth-it,2026-03-19,support_oppose_pair,"Democrats (85%) and Independents (71%) are strongly unified in opposition, while Republicans are evenly split, with 48% in support and 48% opposed.",foreign_policy,,48.0,,,1259,online_panel,voters,,dfp;foreign_policy;support_oppose_pair,narrative_finding,"Article: Voters Strongly Oppose Boots on the Ground in Iran, Think the War Is Not Worth It. Narrative polling finding."
DFP_20260319_0117,Data for Progress,https://www.dataforprogress.org/blog/2026/3/19/voters-strongly-oppose-boots-on-the-ground-in-iran-think-the-war-is-not-worth-it,2026-03-19,opinion,"While 21% of voters who consume “a great deal” or “a lot” of political news believe the strikes were mainly an attempt to advance Israeli interests, only 6% of voters who consume “a little” news or “none at all” feel the same way.",foreign_policy,,21.0,,,1259,online_panel,voters,,dfp;foreign_policy;opinion,narrative_finding,"Article: Voters Strongly Oppose Boots on the Ground in Iran, Think the War Is Not Worth It. Narrative polling finding."
DFP_20260319_0118,Data for Progress,https://www.dataforprogress.org/blog/2026/3/19/voters-strongly-oppose-boots-on-the-ground-in-iran-think-the-war-is-not-worth-it,2026-03-19,support,"A majority of voters (52%) agree with the statement in opposition to the war: “Going to war with Iran is not worth the risk because it will cost billions of dollars and result in the deaths of civilians and more American service members.” In contrast, 41% agree with the statement in support of the war: “Going to war with Iran is worth the risk because the U.S.",foreign_policy,,52.0,,,1259,online_panel,voters,,dfp;foreign_policy;support,narrative_finding,"Article: Voters Strongly Oppose Boots on the Ground in Iran, Think the War Is Not Worth It. Narrative polling finding."
DFP_20260319_0119,Data for Progress,https://www.dataforprogress.org/blog/2026/3/19/voters-strongly-oppose-boots-on-the-ground-in-iran-think-the-war-is-not-worth-it,2026-03-19,polling_finding,"Across 10 surveys between Trump’s 2025 inauguration and December 2025, an average of 46% of voters said they were paying more in the past year for gas.",foreign_policy,,46.0,,,1259,online_panel,voters,,dfp;foreign_policy;polling_finding,narrative_finding,"Article: Voters Strongly Oppose Boots on the Ground in Iran, Think the War Is Not Worth It. Narrative polling finding."
